season,match_date,team,opponent,gf,ga,FTR,home,goal_diff,points,match_n,trainer_id,manager_name,event_time,change_index,manager_out,fire_date,post,match_week_monday,prev_week_monday,exp_lag1,nationality,age_at_appointment
2016-2017,2017-02-26,Genclerbirligi,Karabukspor,0.0,1.0,H,0,-1.0,0,21,10719,Ümit Özat,10.0,270,İbrahim Üzülmez,2016-11-08,1.0,2017-02-20,2017-02-13,,Türkiye,43.9
2017-2018,2017-08-12,Genclerbirligi,Karabukspor,1.0,1.0,D,1,0.0,1,1,10719,Ümit Özat,-3.0,269,Ümit Özat,2017-08-31,0.0,2017-08-07,2017-07-31,,Türkiye,43.9
2017-2018,2017-08-21,Genclerbirligi,Konyaspor,0.0,3.0,H,0,-3.0,0,2,10719,Ümit Özat,-2.0,269,Ümit Özat,2017-08-31,0.0,2017-08-21,2017-08-14,,Türkiye,43.9
2017-2018,2017-08-27,Genclerbirligi,Fenerbahce,1.0,2.0,A,1,-1.0,0,3,10719,Ümit Özat,-1.0,269,Ümit Özat,2017-08-31,0.0,2017-08-21,2017-08-14,,Türkiye,43.9
2017-2018,2017-09-10,Genclerbirligi,Trabzonspor,1.0,3.0,H,0,-2.0,0,4,784,Mesut Bakkal,0.0,269,Ümit Özat,2017-08-31,1.0,2017-09-04,2017-08-28,,Türkiye,53.9
2017-2018,2017-09-17,Genclerbirligi,Goztep,2.0,3.0,H,0,-1.0,0,5,784,Mesut Bakkal,1.0,269,Ümit Özat,2017-08-31,1.0,2017-09-11,2017-09-04,,Türkiye,53.9
2017-2018,2017-09-23,Genclerbirligi,Buyuksehyr,1.0,0.0,H,1,1.0,3,6,784,Mesut Bakkal,2.0,269,Ümit Özat,2017-08-31,1.0,2017-09-18,2017-09-11,,Türkiye,53.9
2017-2018,2017-10-01,Genclerbirligi,Alanyaspor,1.0,4.0,H,0,-3.0,0,7,784,Mesut Bakkal,3.0,269,Ümit Özat,2017-08-31,1.0,2017-09-25,2017-09-18,,Türkiye,53.9
2017-2018,2017-10-13,Genclerbirligi,Besiktas,2.0,1.0,H,1,1.0,3,8,784,Mesut Bakkal,4.0,269,Ümit Özat,2017-08-31,1.0,2017-10-09,2017-10-02,,Türkiye,53.9
2017-2018,2017-10-21,Genclerbirligi,Akhisar Belediyespor,3.0,3.0,D,0,0.0,1,9,784,Mesut Bakkal,5.0,269,Ümit Özat,2017-08-31,1.0,2017-10-16,2017-10-09,,Türkiye,53.9
2017-2018,2017-10-28,Genclerbirligi,Yeni Malatyaspor,0.0,1.0,A,1,-1.0,0,10,784,Mesut Bakkal,6.0,269,Ümit Özat,2017-08-31,1.0,2017-10-23,2017-10-16,,Türkiye,53.9
2017-2018,2017-11-03,Genclerbirligi,Galatasaray,1.0,5.0,H,0,-4.0,0,11,784,Mesut Bakkal,7.0,269,Ümit Özat,2017-08-31,1.0,2017-10-30,2017-10-23,,Türkiye,53.9
2017-2018,2017-11-19,Genclerbirligi,Kayserispor,1.0,2.0,A,1,-1.0,0,12,784,Mesut Bakkal,8.0,269,Ümit Özat,2017-08-31,1.0,2017-11-13,2017-11-06,,Türkiye,53.9
2017-2018,2017-11-24,Genclerbirligi,Osmanlispor,0.0,2.0,H,0,-2.0,0,13,10719,Ümit Özat,9.0,269,Ümit Özat,2017-08-31,1.0,2017-11-20,2017-11-13,,Türkiye,43.9
2017-2018,2017-12-03,Genclerbirligi,Sivasspor,4.0,0.0,H,1,4.0,3,14,10719,Ümit Özat,10.0,269,Ümit Özat,2017-08-31,1.0,2017-11-27,2017-11-20,,Türkiye,43.9
2019-2020,2019-08-17,Genclerbirligi,Rizespor,0.0,1.0,A,1,-1.0,0,1,27861,Mustafa Kaplan,-9.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-08-12,2019-08-05,,Türkiye,
2019-2020,2019-08-26,Genclerbirligi,Gaziantep,1.0,4.0,H,0,-3.0,0,2,27861,Mustafa Kaplan,-8.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-08-26,2019-08-19,,Türkiye,
2019-2020,2019-09-01,Genclerbirligi,Buyuksehyr,1.0,2.0,A,1,-1.0,0,3,27861,Mustafa Kaplan,-7.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-08-26,2019-08-19,,Türkiye,
2019-2020,2019-09-15,Genclerbirligi,Trabzonspor,2.0,2.0,D,0,0.0,1,4,27861,Mustafa Kaplan,-6.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-09-09,2019-09-02,,Türkiye,
2019-2020,2019-09-22,Genclerbirligi,Alanyaspor,1.0,1.0,D,1,0.0,1,5,27861,Mustafa Kaplan,-5.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-09-16,2019-09-09,,Türkiye,
2019-2020,2019-09-29,Genclerbirligi,Ankaragucu,1.0,2.0,H,0,-1.0,0,6,27861,Mustafa Kaplan,-4.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-09-23,2019-09-16,,Türkiye,
2019-2020,2019-10-05,Genclerbirligi,Galatasaray,0.0,0.0,D,1,0.0,1,7,27861,Mustafa Kaplan,-3.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-09-30,2019-09-23,,Türkiye,
2019-2020,2019-10-19,Genclerbirligi,Antalyaspor,6.0,0.0,A,0,6.0,3,8,27861,Mustafa Kaplan,-2.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-10-14,2019-10-07,,Türkiye,
2019-2020,2019-10-27,Genclerbirligi,Denizlispor,0.0,2.0,A,1,-2.0,0,9,27861,Mustafa Kaplan,-1.0,267,Mustafa Kaplan,2019-10-30,0.0,2019-10-21,2019-10-14,,Türkiye,
2019-2020,2019-11-02,Genclerbirligi,Konyaspor,1.0,1.0,D,0,0.0,1,10,8536,Hamza Hamzaoğlu,0.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-10-28,2019-10-21,,Türkiye,40.7
2019-2020,2019-11-09,Genclerbirligi,Kayserispor,2.0,1.0,H,1,1.0,3,11,8536,Hamza Hamzaoğlu,1.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-11-04,2019-10-28,,Türkiye,40.7
2019-2020,2019-11-24,Genclerbirligi,Kasimpasa,2.0,1.0,A,0,1.0,3,12,8536,Hamza Hamzaoğlu,2.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-11-18,2019-11-11,,Türkiye,40.7
2019-2020,2019-11-29,Genclerbirligi,Yeni Malatyaspor,3.0,3.0,D,1,0.0,1,13,8536,Hamza Hamzaoğlu,3.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-11-25,2019-11-18,,Türkiye,40.7
2019-2020,2019-12-06,Genclerbirligi,Fenerbahce,2.0,5.0,H,0,-3.0,0,14,8536,Hamza Hamzaoğlu,4.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-12-02,2019-11-25,,Türkiye,40.7
2019-2020,2019-12-14,Genclerbirligi,Goztep,3.0,1.0,H,1,2.0,3,15,8536,Hamza Hamzaoğlu,5.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-12-09,2019-12-02,,Türkiye,40.7
2019-2020,2019-12-22,Genclerbirligi,Sivasspor,2.0,2.0,D,1,0.0,1,16,8536,Hamza Hamzaoğlu,6.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-12-16,2019-12-09,,Türkiye,40.7
2019-2020,2019-12-27,Genclerbirligi,Besiktas,1.0,4.0,H,0,-3.0,0,17,8536,Hamza Hamzaoğlu,7.0,267,Mustafa Kaplan,2019-10-30,1.0,2019-12-23,2019-12-16,,Türkiye,40.7
2019-2020,2020-01-20,Genclerbirligi,Rizespor,0.0,2.0,H,0,-2.0,0,18,8536,Hamza Hamzaoğlu,8.0,267,Mustafa Kaplan,2019-10-30,1.0,2020-01-20,2020-01-13,,Türkiye,40.7
2019-2020,2020-01-24,Genclerbirligi,Gaziantep,1.0,0.0,H,1,1.0,3,19,8536,Hamza Hamzaoğlu,9.0,267,Mustafa Kaplan,2019-10-30,1.0,2020-01-20,2020-01-13,,Türkiye,40.7
2019-2020,2020-01-31,Genclerbirligi,Buyuksehyr,1.0,3.0,H,0,-2.0,0,20,8536,Hamza Hamzaoğlu,10.0,267,Mustafa Kaplan,2019-10-30,1.0,2020-01-27,2020-01-20,,Türkiye,40.7
2020-2021,2020-09-13,Genclerbirligi,Antalyaspor,0.0,2.0,H,0,-2.0,0,1,71006,Mert Nobre,-7.0,266,Mert Nobre,2020-11-10,0.0,2020-09-07,2020-08-31,,Brazil,41.2
2020-2021,2020-09-19,Genclerbirligi,Konyaspor,0.0,0.0,D,1,0.0,1,2,71006,Mert Nobre,-6.0,266,Mert Nobre,2020-11-10,0.0,2020-09-14,2020-09-07,,Brazil,41.2
2020-2021,2020-10-04,Genclerbirligi,Besiktas,1.0,0.0,A,0,1.0,3,3,71006,Mert Nobre,-5.0,266,Mert Nobre,2020-11-10,0.0,2020-09-28,2020-09-21,,Brazil,41.2
2020-2021,2020-10-19,Genclerbirligi,Denizlispor,1.0,2.0,A,1,-1.0,0,4,71006,Mert Nobre,-4.0,266,Mert Nobre,2020-11-10,0.0,2020-10-19,2020-10-12,,Brazil,41.2
2020-2021,2020-10-25,Genclerbirligi,Yeni Malatyaspor,1.0,2.0,H,0,-1.0,0,5,71006,Mert Nobre,-3.0,266,Mert Nobre,2020-11-10,0.0,2020-10-19,2020-10-12,,Brazil,41.2
2020-2021,2020-10-31,Genclerbirligi,Gaziantep,1.0,1.0,D,1,0.0,1,6,71006,Mert Nobre,-2.0,266,Mert Nobre,2020-11-10,0.0,2020-10-26,2020-10-19,,Brazil,41.2
2020-2021,2020-11-08,Genclerbirligi,Buyuksehyr,1.0,2.0,H,0,-1.0,0,7,71006,Mert Nobre,-1.0,266,Mert Nobre,2020-11-10,0.0,2020-11-02,2020-10-26,,Brazil,41.2
2020-2021,2020-11-21,Genclerbirligi,Fenerbahce,1.0,5.0,A,1,-4.0,0,8,27861,Mustafa Kaplan,0.0,266,Mert Nobre,2020-11-10,1.0,2020-11-16,2020-11-09,,Türkiye,
2020-2021,2020-11-29,Genclerbirligi,Kasimpasa,0.0,2.0,H,0,-2.0,0,9,27861,Mustafa Kaplan,1.0,266,Mert Nobre,2020-11-10,1.0,2020-11-23,2020-11-16,,Türkiye,
2020-2021,2020-12-05,Genclerbirligi,Alanyaspor,2.0,1.0,H,1,1.0,3,10,27861,Mustafa Kaplan,2.0,266,Mert Nobre,2020-11-10,1.0,2020-11-30,2020-11-23,,Türkiye,
2020-2021,2020-12-13,Genclerbirligi,Erzurum BB,1.0,0.0,A,0,1.0,3,11,27861,Mustafa Kaplan,3.0,266,Mert Nobre,2020-11-10,1.0,2020-12-07,2020-11-30,,Türkiye,
2020-2021,2020-12-20,Genclerbirligi,Ankaragucu,1.0,1.0,D,1,0.0,1,12,27861,Mustafa Kaplan,4.0,266,Mert Nobre,2020-11-10,1.0,2020-12-14,2020-12-07,,Türkiye,
2020-2021,2020-12-24,Genclerbirligi,Sivasspor,1.0,3.0,H,0,-2.0,0,13,27861,Mustafa Kaplan,5.0,266,Mert Nobre,2020-11-10,1.0,2020-12-21,2020-12-14,,Türkiye,
2020-2021,2020-12-28,Genclerbirligi,Kayserispor,3.0,2.0,H,1,1.0,3,14,27861,Mustafa Kaplan,6.0,266,Mert Nobre,2020-11-10,1.0,2020-12-28,2020-12-21,,Türkiye,
2020-2021,2021-01-03,Genclerbirligi,Rizespor,1.0,1.0,D,0,0.0,1,15,27861,Mustafa Kaplan,7.0,266,Mert Nobre,2020-11-10,1.0,2020-12-28,2020-12-21,,Türkiye,
2020-2021,2021-01-06,Genclerbirligi,Hatayspor,3.0,1.0,H,1,2.0,3,16,27861,Mustafa Kaplan,8.0,266,Mert Nobre,2020-11-10,1.0,2021-01-04,2020-12-28,,Türkiye,
2020-2021,2021-01-09,Genclerbirligi,Galatasaray,0.0,6.0,H,0,-6.0,0,17,27861,Mustafa Kaplan,9.0,266,Mert Nobre,2020-11-10,1.0,2021-01-04,2020-12-28,,Türkiye,
2020-2021,2021-01-15,Genclerbirligi,Karagumruk,1.0,3.0,A,1,-2.0,0,18,27861,Mustafa Kaplan,10.0,266,Mert Nobre,2020-11-10,1.0,2021-01-11,2021-01-04,,Türkiye,
2025-2026,2025-08-09,Genclerbirligi,Samsunspor,1.0,2.0,H,0,-1.0,0,1,26856,Hüseyin Eroğlu,-10.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-08-04,2025-07-28,0.0,Türkiye,52.1
2025-2026,2025-08-17,Genclerbirligi,Antalyaspor,0.0,1.0,A,1,-1.0,0,2,26856,Hüseyin Eroğlu,-9.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-08-11,2025-08-04,0.0,Türkiye,52.1
2025-2026,2025-08-23,Genclerbirligi,Gaziantep,1.0,2.0,H,0,-1.0,0,3,26856,Hüseyin Eroğlu,-8.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-08-18,2025-08-11,0.0,Türkiye,52.1
2025-2026,2025-08-31,Genclerbirligi,Fenerbahce,1.0,3.0,A,1,-2.0,0,4,26856,Hüseyin Eroğlu,-7.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-08-25,2025-08-18,0.0,Türkiye,52.1
2025-2026,2025-09-15,Genclerbirligi,Rizespor,0.0,1.0,H,0,-1.0,0,5,26856,Hüseyin Eroğlu,-6.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-09-15,2025-09-08,1.0,Türkiye,52.1
2025-2026,2025-09-20,Genclerbirligi,Eyupspor,1.0,0.0,H,1,1.0,3,6,26856,Hüseyin Eroğlu,-5.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-09-15,2025-09-08,1.0,Türkiye,52.1
2025-2026,2025-09-28,Genclerbirligi,Kayserispor,1.0,1.0,D,0,0.0,1,7,26856,Hüseyin Eroğlu,-4.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-09-22,2025-09-15,0.0,Türkiye,52.1
2025-2026,2025-10-04,Genclerbirligi,Alanyaspor,2.0,2.0,D,1,0.0,1,8,26856,Hüseyin Eroğlu,-3.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-09-29,2025-09-22,0.0,Türkiye,52.1
2025-2026,2025-10-18,Genclerbirligi,Besiktas,2.0,1.0,A,0,1.0,3,9,26856,Hüseyin Eroğlu,-2.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-10-13,2025-10-06,0.0,Türkiye,52.1
2025-2026,2025-10-26,Genclerbirligi,Konyaspor,1.0,2.0,A,1,-1.0,0,10,26856,Hüseyin Eroğlu,-1.0,263,Hüseyin Eroğlu,2025-10-28,0.0,2025-10-20,2025-10-13,0.0,Türkiye,52.1
2025-2026,2025-11-01,Genclerbirligi,Goztep,0.0,1.0,H,0,-1.0,0,11,72485,Volkan Demirel,0.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-10-27,2025-10-20,0.0,Türkiye,43.0
2025-2026,2025-11-07,Genclerbirligi,Buyuksehyr,2.0,1.0,H,1,1.0,3,12,72485,Volkan Demirel,1.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-11-03,2025-10-27,0.9,Türkiye,43.0
2025-2026,2025-11-22,Genclerbirligi,Galatasaray,2.0,3.0,H,0,-1.0,0,13,72485,Volkan Demirel,2.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-11-17,2025-11-10,1.0,Türkiye,43.0
2025-2026,2025-11-28,Genclerbirligi,Kocaelispor,0.0,1.0,H,0,-1.0,0,14,72485,Volkan Demirel,3.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-11-24,2025-11-17,1.0,Türkiye,43.0
2025-2026,2025-12-07,Genclerbirligi,Karagumruk,3.0,0.0,H,1,3.0,3,15,72485,Volkan Demirel,4.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-12-01,2025-11-24,0.0,Türkiye,43.0
2025-2026,2025-12-12,Genclerbirligi,Kasimpasa,0.0,0.0,D,0,0.0,1,16,5199,Metin Diyadin,5.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-12-08,2025-12-01,0.9954,Türkiye,
2025-2026,2025-12-22,Genclerbirligi,Trabzonspor,4.0,3.0,H,1,1.0,3,17,5199,Metin Diyadin,6.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2025-12-22,2025-12-15,0.0,Türkiye,
2025-2026,2026-01-18,Genclerbirligi,Samsunspor,1.0,1.0,D,1,0.0,1,18,5199,Metin Diyadin,7.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2026-01-12,2026-01-05,0.0,Türkiye,
2025-2026,2026-01-25,Genclerbirligi,Antalyaspor,1.0,2.0,H,0,-1.0,0,19,5199,Metin Diyadin,8.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2026-01-19,2026-01-12,0.0,Türkiye,
2025-2026,2026-02-01,Genclerbirligi,Gaziantep,2.0,1.0,H,1,1.0,3,20,5199,Metin Diyadin,9.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2026-01-26,2026-01-19,0.0,Türkiye,
2025-2026,2026-02-09,Genclerbirligi,Fenerbahce,1.0,3.0,H,0,-2.0,0,21,5199,Metin Diyadin,10.0,263,Hüseyin Eroğlu,2025-10-28,1.0,2026-02-09,2026-02-02,0.0,Türkiye,
2022-2023,2023-02-01,Giresunspor,Kasimpasa,1.0,5.0,H,0,-4.0,0,21,64778,Hakan Keleş,-10.0,290,Hakan Keleş,2023-05-05,0.0,2023-01-30,2023-01-23,,Türkiye,53.1
2022-2023,2023-02-25,Giresunspor,Kayserispor,1.0,2.0,A,1,-1.0,0,22,64778,Hakan Keleş,-9.0,290,Hakan Keleş,2023-05-05,0.0,2023-02-20,2023-02-13,,Türkiye,53.1
2022-2023,2023-03-05,Giresunspor,Konyaspor,0.0,0.0,D,0,0.0,1,23,64778,Hakan Keleş,-8.0,290,Hakan Keleş,2023-05-05,0.0,2023-02-27,2023-02-20,,Türkiye,53.1
2022-2023,2023-03-10,Giresunspor,Karagumruk,2.0,2.0,D,1,0.0,1,24,64778,Hakan Keleş,-7.0,290,Hakan Keleş,2023-05-05,0.0,2023-03-06,2023-02-27,,Türkiye,53.1
2022-2023,2023-04-02,Giresunspor,Alanyaspor,2.0,2.0,D,1,0.0,1,25,64778,Hakan Keleş,-6.0,290,Hakan Keleş,2023-05-05,0.0,2023-03-27,2023-03-20,,Türkiye,53.1
2022-2023,2023-04-09,Giresunspor,Besiktas,1.0,3.0,H,0,-2.0,0,26,64778,Hakan Keleş,-5.0,290,Hakan Keleş,2023-05-05,0.0,2023-04-03,2023-03-27,,Türkiye,53.1
2022-2023,2023-04-16,Giresunspor,Sivasspor,1.0,0.0,H,1,1.0,3,27,64778,Hakan Keleş,-4.0,290,Hakan Keleş,2023-05-05,0.0,2023-04-10,2023-04-03,,Türkiye,53.1
2022-2023,2023-04-20,Giresunspor,Ankaragucu,1.0,3.0,H,0,-2.0,0,28,64778,Hakan Keleş,-3.0,290,Hakan Keleş,2023-05-05,0.0,2023-04-17,2023-04-10,,Türkiye,53.1
2022-2023,2023-04-24,Giresunspor,Buyuksehyr,2.0,4.0,A,1,-2.0,0,29,64778,Hakan Keleş,-2.0,290,Hakan Keleş,2023-05-05,0.0,2023-04-24,2023-04-17,,Türkiye,53.1
2022-2023,2023-05-01,Giresunspor,Istanbulspor,0.0,1.0,H,0,-1.0,0,30,64778,Hakan Keleş,-1.0,290,Hakan Keleş,2023-05-05,0.0,2023-05-01,2023-04-24,,Türkiye,53.1
2022-2023,2023-05-07,Giresunspor,Fenerbahce,1.0,1.0,D,1,0.0,1,31,24256,İrfan Buz,0.0,290,Hakan Keleş,2023-05-05,1.0,2023-05-01,2023-04-24,,Germany,50.4
2022-2023,2023-05-17,Giresunspor,Hatayspor,3.0,0.0,H,1,3.0,3,32,24256,İrfan Buz,1.0,290,Hakan Keleş,2023-05-05,1.0,2023-05-15,2023-05-08,,Germany,50.4
2022-2023,2023-05-21,Giresunspor,Gaziantep,3.0,0.0,A,0,3.0,3,33,24256,İrfan Buz,2.0,290,Hakan Keleş,2023-05-05,1.0,2023-05-15,2023-05-08,,Germany,50.4
2022-2023,2023-05-30,Giresunspor,Trabzonspor,2.0,4.0,A,1,-2.0,0,34,24256,İrfan Buz,3.0,290,Hakan Keleş,2023-05-05,1.0,2023-05-29,2023-05-22,,Germany,50.4
2022-2023,2023-06-03,Giresunspor,Umraniyespor,1.0,0.0,A,0,1.0,3,35,24256,İrfan Buz,4.0,290,Hakan Keleş,2023-05-05,1.0,2023-05-29,2023-05-22,,Germany,50.4
2022-2023,2023-06-07,Giresunspor,Antalyaspor,2.0,0.0,H,1,2.0,3,36,24256,İrfan Buz,5.0,290,Hakan Keleş,2023-05-05,1.0,2023-06-05,2023-05-29,,Germany,50.4
1999-2000,1999-11-20,Goztep,Antalyaspor,1.0,2.0,A,1,-1.0,0,9,7416,Jozef Jarabinsky,-10.0,300,Jozef Jarabinsky,2000-02-03,0.0,1999-11-15,1999-11-08,,Czech Republic,52.3
1999-2000,1999-11-28,Goztep,Bursaspor,2.0,1.0,A,0,1.0,3,10,7416,Jozef Jarabinsky,-9.0,300,Jozef Jarabinsky,2000-02-03,0.0,1999-11-22,1999-11-15,,Czech Republic,52.3
1999-2000,1999-12-05,Goztep,Samsunspor,0.0,4.0,H,0,-4.0,0,11,7416,Jozef Jarabinsky,-8.0,300,Jozef Jarabinsky,2000-02-03,0.0,1999-11-29,1999-11-22,,Czech Republic,52.3
1999-2000,1999-12-11,Goztep,Fenerbahce,0.0,0.0,D,1,0.0,1,12,7416,Jozef Jarabinsky,-7.0,300,Jozef Jarabinsky,2000-02-03,0.0,1999-12-06,1999-11-29,,Czech Republic,52.3
1999-2000,1999-12-19,Goztep,Erzurumspor,0.0,0.0,D,0,0.0,1,13,7416,Jozef Jarabinsky,-6.0,300,Jozef Jarabinsky,2000-02-03,0.0,1999-12-13,1999-12-06,,Czech Republic,52.3
1999-2000,1999-12-26,Goztep,Genclerbirligi,3.0,2.0,H,1,1.0,3,14,7416,Jozef Jarabinsky,-5.0,300,Jozef Jarabinsky,2000-02-03,0.0,1999-12-20,1999-12-13,,Czech Republic,52.3
1999-2000,2000-01-07,Goztep,Besiktas,1.0,2.0,H,0,-1.0,0,15,7416,Jozef Jarabinsky,-4.0,300,Jozef Jarabinsky,2000-02-03,0.0,2000-01-03,1999-12-27,,Czech Republic,52.3
1999-2000,2000-01-16,Goztep,Denizlispor,2.0,4.0,A,1,-2.0,0,16,7416,Jozef Jarabinsky,-3.0,300,Jozef Jarabinsky,2000-02-03,0.0,2000-01-10,2000-01-03,,Czech Republic,52.3
1999-2000,2000-01-29,Goztep,Kocaelispor,0.0,2.0,H,0,-2.0,0,17,7416,Jozef Jarabinsky,-2.0,300,Jozef Jarabinsky,2000-02-03,0.0,2000-01-24,2000-01-17,,Czech Republic,52.3
1999-2000,2000-02-02,Goztep,Vanspor,0.0,1.0,H,0,-1.0,0,18,7416,Jozef Jarabinsky,-1.0,300,Jozef Jarabinsky,2000-02-03,0.0,2000-01-31,2000-01-24,,Czech Republic,52.3
1999-2000,2000-02-06,Goztep,Altay,0.0,1.0,A,1,-1.0,0,19,,,0.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-01-31,2000-01-24,,,
1999-2000,2000-02-13,Goztep,Istanbulspor,0.0,3.0,H,0,-3.0,0,20,19319,Celal Kıprızlı,1.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-02-07,2000-01-31,,Türkiye,64.0
1999-2000,2000-02-19,Goztep,Gaziantepspor,0.0,1.0,A,1,-1.0,0,21,19319,Celal Kıprızlı,2.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-02-14,2000-02-07,,Türkiye,64.0
1999-2000,2000-02-26,Goztep,Trabzonspor,0.0,2.0,H,0,-2.0,0,22,19319,Celal Kıprızlı,3.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-02-21,2000-02-14,,Türkiye,64.0
1999-2000,2000-03-05,Goztep,Ankaragucu,2.0,0.0,H,1,2.0,3,23,19319,Celal Kıprızlı,4.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-02-28,2000-02-21,,Türkiye,64.0
1999-2000,2000-03-12,Goztep,Adanaspor,0.0,2.0,H,0,-2.0,0,24,19319,Celal Kıprızlı,5.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-03-06,2000-02-28,,Türkiye,64.0
1999-2000,2000-03-19,Goztep,Galatasaray,0.0,2.0,A,1,-2.0,0,25,19319,Celal Kıprızlı,6.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-03-13,2000-03-06,,Türkiye,64.0
1999-2000,2000-03-26,Goztep,Antalyaspor,0.0,1.0,H,0,-1.0,0,26,19319,Celal Kıprızlı,7.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-03-20,2000-03-13,,Türkiye,64.0
1999-2000,2000-04-01,Goztep,Bursaspor,0.0,1.0,A,1,-1.0,0,27,19319,Celal Kıprızlı,8.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-03-27,2000-03-20,,Türkiye,64.0
1999-2000,2000-04-08,Goztep,Samsunspor,1.0,2.0,A,1,-1.0,0,28,19319,Celal Kıprızlı,9.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-04-03,2000-03-27,,Türkiye,64.0
1999-2000,2000-04-16,Goztep,Fenerbahce,3.0,2.0,A,0,1.0,3,29,,,10.0,300,Jozef Jarabinsky,2000-02-03,1.0,2000-04-10,2000-04-03,,,
2001-2002,2001-09-30,Goztep,Yozgatspor,0.0,0.0,D,1,0.0,1,7,789,Rıza Çalımbay,-10.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-09-24,2001-09-17,,Türkiye,40.8
2001-2002,2001-10-12,Goztep,Galatasaray,1.0,4.0,H,0,-3.0,0,8,789,Rıza Çalımbay,-9.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-10-08,2001-10-01,,Türkiye,40.8
2001-2002,2001-10-21,Goztep,Denizlispor,1.0,1.0,D,1,0.0,1,9,789,Rıza Çalımbay,-8.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-10-15,2001-10-08,,Türkiye,40.8
2001-2002,2001-10-27,Goztep,Rizespor,0.0,0.0,D,0,0.0,1,10,789,Rıza Çalımbay,-7.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-10-22,2001-10-15,,Türkiye,40.8
2001-2002,2001-11-04,Goztep,Antalyaspor,0.0,0.0,D,1,0.0,1,11,789,Rıza Çalımbay,-6.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-10-29,2001-10-22,,Türkiye,40.8
2001-2002,2001-11-18,Goztep,Malatyaspor,1.0,3.0,H,0,-2.0,0,12,789,Rıza Çalımbay,-5.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-11-12,2001-11-05,,Türkiye,40.8
2001-2002,2001-11-23,Goztep,Fenerbahce,0.0,5.0,A,1,-5.0,0,13,789,Rıza Çalımbay,-4.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-11-19,2001-11-12,,Türkiye,40.8
2001-2002,2001-12-02,Goztep,Genclerbirligi,1.0,0.0,A,0,1.0,3,14,789,Rıza Çalımbay,-3.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-11-26,2001-11-19,,Türkiye,40.8
2001-2002,2001-12-08,Goztep,Gaziantepspor,1.0,3.0,A,1,-2.0,0,15,789,Rıza Çalımbay,-2.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-12-03,2001-11-26,,Türkiye,40.8
2001-2002,2001-12-15,Goztep,Besiktas,0.0,6.0,A,1,-6.0,0,16,789,Rıza Çalımbay,-1.0,298,Rıza Çalımbay,2001-12-19,0.0,2001-12-10,2001-12-03,,Türkiye,40.8
