season,match_date,team,opponent,gf,ga,FTR,home,goal_diff,points,match_n,trainer_id,manager_name,event_time,change_index,manager_out,fire_date,post,match_week_monday,prev_week_monday,exp_lag1,nationality,age_at_appointment
2004-2005,2005-05-21,Rizespor,Diyarbakirspor,1.0,1.0,D,0,0.0,1,33,783,Erdoğan Arıca,15.0,441,Rıza Çalımbay,2005-01-28,1.0,2005-05-16,2005-05-09,,Türkiye,48.3
2004-2005,2005-05-29,Rizespor,Ankaragucu,1.0,2.0,A,1,-1.0,0,34,783,Erdoğan Arıca,16.0,441,Rıza Çalımbay,2005-01-28,1.0,2005-05-23,2005-05-16,,Türkiye,48.3
2005-2006,2005-08-06,Rizespor,Diyarbakirspor,0.0,1.0,H,0,-1.0,0,1,2333,Metin Yıldız,-9.0,440,Metin Yıldız,2005-10-20,0.0,2005-08-01,2005-07-25,,Türkiye,47.8
2005-2006,2005-08-13,Rizespor,Samsunspor,1.0,2.0,A,1,-1.0,0,2,2333,Metin Yıldız,-8.0,440,Metin Yıldız,2005-10-20,0.0,2005-08-08,2005-08-01,,Türkiye,47.8
2005-2006,2005-08-21,Rizespor,Fenerbahce,1.0,2.0,A,1,-1.0,0,3,2333,Metin Yıldız,-7.0,440,Metin Yıldız,2005-10-20,0.0,2005-08-15,2005-08-08,,Türkiye,47.8
2005-2006,2005-08-27,Rizespor,Ankaraspor,0.0,0.0,D,0,0.0,1,4,2333,Metin Yıldız,-6.0,440,Metin Yıldız,2005-10-20,0.0,2005-08-22,2005-08-15,,Türkiye,47.8
2005-2006,2005-09-10,Rizespor,Besiktas,1.0,0.0,H,1,1.0,3,5,2333,Metin Yıldız,-5.0,440,Metin Yıldız,2005-10-20,0.0,2005-09-05,2005-08-29,,Türkiye,47.8
2005-2006,2005-09-17,Rizespor,Kayserispor,1.0,3.0,H,0,-2.0,0,6,2333,Metin Yıldız,-4.0,440,Metin Yıldız,2005-10-20,0.0,2005-09-12,2005-09-05,,Türkiye,47.8
2005-2006,2005-09-25,Rizespor,Konyaspor,1.0,1.0,D,1,0.0,1,7,2333,Metin Yıldız,-3.0,440,Metin Yıldız,2005-10-20,0.0,2005-09-19,2005-09-12,,Türkiye,47.8
2005-2006,2005-10-02,Rizespor,Ankaragucu,0.0,1.0,H,0,-1.0,0,8,2333,Metin Yıldız,-2.0,440,Metin Yıldız,2005-10-20,0.0,2005-09-26,2005-09-19,,Türkiye,47.8
2005-2006,2005-10-16,Rizespor,Malatyaspor,1.0,0.0,H,1,1.0,3,9,814,Sakıp Özberk,-1.0,440,Metin Yıldız,2005-10-20,0.0,2005-10-10,2005-10-03,,Türkiye,47.5
2005-2006,2005-10-23,Rizespor,Gaziantepspor,1.0,1.0,D,0,0.0,1,10,814,Sakıp Özberk,0.0,440,Metin Yıldız,2005-10-20,1.0,2005-10-17,2005-10-10,,Türkiye,47.5
2005-2006,2005-10-30,Rizespor,Sivasspor,1.0,0.0,H,1,1.0,3,11,814,Sakıp Özberk,1.0,440,Metin Yıldız,2005-10-20,1.0,2005-10-24,2005-10-17,,Türkiye,47.5
2005-2006,2005-11-06,Rizespor,Manisaspor,1.0,1.0,D,0,0.0,1,12,814,Sakıp Özberk,2.0,440,Metin Yıldız,2005-10-20,1.0,2005-10-31,2005-10-24,,Türkiye,47.5
2005-2006,2005-11-20,Rizespor,Galatasaray,0.0,3.0,A,1,-3.0,0,13,814,Sakıp Özberk,3.0,440,Metin Yıldız,2005-10-20,1.0,2005-11-14,2005-11-07,,Türkiye,47.5
2005-2006,2005-11-25,Rizespor,Trabzonspor,1.0,3.0,H,0,-2.0,0,14,814,Sakıp Özberk,4.0,440,Metin Yıldız,2005-10-20,1.0,2005-11-21,2005-11-14,,Türkiye,47.5
2005-2006,2005-12-03,Rizespor,Erciyesspor,2.0,2.0,D,1,0.0,1,15,814,Sakıp Özberk,5.0,440,Metin Yıldız,2005-10-20,1.0,2005-11-28,2005-11-21,,Türkiye,47.5
2005-2006,2005-12-10,Rizespor,Denizlispor,0.0,2.0,H,0,-2.0,0,16,814,Sakıp Özberk,6.0,440,Metin Yıldız,2005-10-20,1.0,2005-12-05,2005-11-28,,Türkiye,47.5
2005-2006,2005-12-18,Rizespor,Genclerbirligi,1.0,1.0,D,1,0.0,1,17,804,Güvenç Kurtar,7.0,440,Metin Yıldız,2005-10-20,1.0,2005-12-12,2005-12-05,,Türkiye,64.5
2005-2006,2006-01-22,Rizespor,Diyarbakirspor,2.0,0.0,H,1,2.0,3,18,804,Güvenç Kurtar,8.0,440,Metin Yıldız,2005-10-20,1.0,2006-01-16,2006-01-09,,Türkiye,64.5
2005-2006,2006-02-03,Rizespor,Fenerbahce,1.0,1.0,D,0,0.0,1,19,804,Güvenç Kurtar,9.0,440,Metin Yıldız,2005-10-20,1.0,2006-01-30,2006-01-23,,Türkiye,64.5
2005-2006,2006-02-12,Rizespor,Ankaraspor,1.0,1.0,D,1,0.0,1,20,804,Güvenç Kurtar,10.0,440,Metin Yıldız,2005-10-20,1.0,2006-02-06,2006-01-30,,Türkiye,64.5
2005-2006,2006-02-17,Rizespor,Besiktas,1.0,0.0,A,0,1.0,3,21,804,Güvenç Kurtar,11.0,440,Metin Yıldız,2005-10-20,1.0,2006-02-13,2006-02-06,,Türkiye,64.5
2005-2006,2006-02-26,Rizespor,Kayserispor,0.0,0.0,D,1,0.0,1,22,804,Güvenç Kurtar,12.0,440,Metin Yıldız,2005-10-20,1.0,2006-02-20,2006-02-13,,Türkiye,64.5
2005-2006,2006-03-05,Rizespor,Konyaspor,1.0,3.0,H,0,-2.0,0,23,804,Güvenç Kurtar,13.0,440,Metin Yıldız,2005-10-20,1.0,2006-02-27,2006-02-20,,Türkiye,64.5
2005-2006,2006-03-11,Rizespor,Ankaragucu,1.0,0.0,H,1,1.0,3,24,804,Güvenç Kurtar,14.0,440,Metin Yıldız,2005-10-20,1.0,2006-03-06,2006-02-27,,Türkiye,64.5
2005-2006,2006-03-19,Rizespor,Malatyaspor,0.0,1.0,H,0,-1.0,0,25,804,Güvenç Kurtar,15.0,440,Metin Yıldız,2005-10-20,1.0,2006-03-13,2006-03-06,,Türkiye,64.5
2005-2006,2006-03-26,Rizespor,Gaziantepspor,0.0,0.0,D,1,0.0,1,26,804,Güvenç Kurtar,16.0,440,Metin Yıldız,2005-10-20,1.0,2006-03-20,2006-03-13,,Türkiye,64.5
2005-2006,2006-03-29,Rizespor,Samsunspor,0.0,0.0,D,0,0.0,1,27,804,Güvenç Kurtar,17.0,440,Metin Yıldız,2005-10-20,1.0,2006-03-27,2006-03-20,,Türkiye,64.5
2005-2006,2006-04-02,Rizespor,Sivasspor,2.0,1.0,A,0,1.0,3,28,804,Güvenç Kurtar,18.0,440,Metin Yıldız,2005-10-20,1.0,2006-03-27,2006-03-20,,Türkiye,64.5
2005-2006,2006-04-09,Rizespor,Manisaspor,4.0,1.0,H,1,3.0,3,29,804,Güvenç Kurtar,19.0,440,Metin Yıldız,2005-10-20,1.0,2006-04-03,2006-03-27,,Türkiye,64.5
2005-2006,2006-04-16,Rizespor,Galatasaray,2.0,4.0,H,0,-2.0,0,30,804,Güvenç Kurtar,20.0,440,Metin Yıldız,2005-10-20,1.0,2006-04-10,2006-04-03,,Türkiye,64.5
2005-2006,2006-04-23,Rizespor,Trabzonspor,1.0,6.0,A,1,-5.0,0,31,804,Güvenç Kurtar,21.0,440,Metin Yıldız,2005-10-20,1.0,2006-04-17,2006-04-10,,Türkiye,64.5
2005-2006,2006-04-29,Rizespor,Erciyesspor,2.0,0.0,A,0,2.0,3,32,804,Güvenç Kurtar,22.0,440,Metin Yıldız,2005-10-20,1.0,2006-04-24,2006-04-17,,Türkiye,64.5
2005-2006,2006-05-06,Rizespor,Denizlispor,1.0,2.0,A,1,-1.0,0,33,804,Güvenç Kurtar,23.0,440,Metin Yıldız,2005-10-20,1.0,2006-05-01,2006-04-24,,Türkiye,64.5
2005-2006,2006-05-14,Rizespor,Genclerbirligi,3.0,1.0,A,0,2.0,3,34,804,Güvenç Kurtar,24.0,440,Metin Yıldız,2005-10-20,1.0,2006-05-08,2006-05-01,,Türkiye,64.5
2007-2008,2007-08-12,Rizespor,Galatasaray,0.0,4.0,H,0,-4.0,0,1,5002,Samet Aybaba,-20.0,438,Safet Susic,2008-02-01,0.0,2007-08-06,2007-07-30,,Türkiye,66.1
2007-2008,2007-08-19,Rizespor,Genclerbirligi,0.0,2.0,A,1,-2.0,0,2,5002,Samet Aybaba,-19.0,438,Safet Susic,2008-02-01,0.0,2007-08-13,2007-08-06,,Türkiye,66.1
2007-2008,2007-08-26,Rizespor,Trabzonspor,1.0,5.0,H,0,-4.0,0,3,,,-18.0,438,Safet Susic,2008-02-01,0.0,2007-08-20,2007-08-13,,,
2007-2008,2007-09-01,Rizespor,Buyuksehyr,3.0,1.0,H,1,2.0,3,4,2026,Safet Susic,-17.0,438,Safet Susic,2008-02-01,0.0,2007-08-27,2007-08-20,,Bosnia-Herzegovina,63.2
2007-2008,2007-09-15,Rizespor,Fenerbahce,1.0,1.0,D,0,0.0,1,5,2026,Safet Susic,-16.0,438,Safet Susic,2008-02-01,0.0,2007-09-10,2007-09-03,,Bosnia-Herzegovina,63.2
2007-2008,2007-09-23,Rizespor,Sivasspor,0.0,2.0,A,1,-2.0,0,6,2026,Safet Susic,-15.0,438,Safet Susic,2008-02-01,0.0,2007-09-17,2007-09-10,,Bosnia-Herzegovina,63.2
2007-2008,2007-09-29,Rizespor,Oftasspor,0.0,2.0,H,0,-2.0,0,7,2026,Safet Susic,-14.0,438,Safet Susic,2008-02-01,0.0,2007-09-24,2007-09-17,,Bosnia-Herzegovina,63.2
2007-2008,2007-10-07,Rizespor,Gaziantepspor,2.0,1.0,H,1,1.0,3,8,2026,Safet Susic,-13.0,438,Safet Susic,2008-02-01,0.0,2007-10-01,2007-09-24,,Bosnia-Herzegovina,63.2
2007-2008,2007-10-20,Rizespor,Bursaspor,2.0,0.0,H,1,2.0,3,9,2026,Safet Susic,-12.0,438,Safet Susic,2008-02-01,0.0,2007-10-15,2007-10-08,,Bosnia-Herzegovina,63.2
2007-2008,2007-10-28,Rizespor,Ankaragucu,0.0,1.0,H,0,-1.0,0,10,2026,Safet Susic,-11.0,438,Safet Susic,2008-02-01,0.0,2007-10-22,2007-10-15,,Bosnia-Herzegovina,63.2
2007-2008,2007-11-04,Rizespor,Manisaspor,1.0,4.0,A,1,-3.0,0,11,2026,Safet Susic,-10.0,438,Safet Susic,2008-02-01,0.0,2007-10-29,2007-10-22,,Bosnia-Herzegovina,63.2
2007-2008,2007-11-10,Rizespor,Konyaspor,1.0,2.0,H,0,-1.0,0,12,2026,Safet Susic,-9.0,438,Safet Susic,2008-02-01,0.0,2007-11-05,2007-10-29,,Bosnia-Herzegovina,63.2
2007-2008,2007-11-25,Rizespor,Kasimpasa,2.0,0.0,H,1,2.0,3,13,2026,Safet Susic,-8.0,438,Safet Susic,2008-02-01,0.0,2007-11-19,2007-11-12,,Bosnia-Herzegovina,63.2
2007-2008,2007-12-02,Rizespor,Besiktas,1.0,1.0,D,0,0.0,1,14,2026,Safet Susic,-7.0,438,Safet Susic,2008-02-01,0.0,2007-11-26,2007-11-19,,Bosnia-Herzegovina,63.2
2007-2008,2007-12-08,Rizespor,Kayserispor,0.0,0.0,D,1,0.0,1,15,2026,Safet Susic,-6.0,438,Safet Susic,2008-02-01,0.0,2007-12-03,2007-11-26,,Bosnia-Herzegovina,63.2
2007-2008,2007-12-15,Rizespor,Ankaraspor,2.0,1.0,A,0,1.0,3,16,2026,Safet Susic,-5.0,438,Safet Susic,2008-02-01,0.0,2007-12-10,2007-12-03,,Bosnia-Herzegovina,63.2
2007-2008,2007-12-23,Rizespor,Denizlispor,2.0,0.0,H,1,2.0,3,17,2026,Safet Susic,-4.0,438,Safet Susic,2008-02-01,0.0,2007-12-17,2007-12-10,,Bosnia-Herzegovina,63.2
2007-2008,2008-01-12,Rizespor,Galatasaray,2.0,5.0,A,1,-3.0,0,18,2026,Safet Susic,-3.0,438,Safet Susic,2008-02-01,0.0,2008-01-07,2007-12-31,,Bosnia-Herzegovina,63.2
2007-2008,2008-01-20,Rizespor,Genclerbirligi,1.0,4.0,H,0,-3.0,0,19,2026,Safet Susic,-2.0,438,Safet Susic,2008-02-01,0.0,2008-01-14,2008-01-07,,Bosnia-Herzegovina,63.2
2007-2008,2008-01-28,Rizespor,Trabzonspor,0.0,4.0,A,1,-4.0,0,20,2026,Safet Susic,-1.0,438,Safet Susic,2008-02-01,0.0,2008-01-28,2008-01-21,,Bosnia-Herzegovina,63.2
2007-2008,2008-02-09,Rizespor,Buyuksehyr,1.0,2.0,H,0,-1.0,0,21,783,Erdoğan Arıca,0.0,438,Safet Susic,2008-02-01,1.0,2008-02-04,2008-01-28,,Türkiye,48.3
2007-2008,2008-02-15,Rizespor,Fenerbahce,2.0,4.0,A,1,-2.0,0,22,783,Erdoğan Arıca,1.0,438,Safet Susic,2008-02-01,1.0,2008-02-11,2008-02-04,,Türkiye,48.3
2007-2008,2008-02-24,Rizespor,Sivasspor,0.0,0.0,D,0,0.0,1,23,783,Erdoğan Arıca,2.0,438,Safet Susic,2008-02-01,1.0,2008-02-18,2008-02-11,,Türkiye,48.3
2007-2008,2008-03-02,Rizespor,Oftasspor,0.0,0.0,D,1,0.0,1,24,783,Erdoğan Arıca,3.0,438,Safet Susic,2008-02-01,1.0,2008-02-25,2008-02-18,,Türkiye,48.3
2007-2008,2008-03-09,Rizespor,Gaziantepspor,1.0,1.0,D,0,0.0,1,25,783,Erdoğan Arıca,4.0,438,Safet Susic,2008-02-01,1.0,2008-03-03,2008-02-25,,Türkiye,48.3
2007-2008,2008-03-15,Rizespor,Bursaspor,1.0,2.0,H,0,-1.0,0,26,783,Erdoğan Arıca,5.0,438,Safet Susic,2008-02-01,1.0,2008-03-10,2008-03-03,,Türkiye,48.3
2007-2008,2008-03-23,Rizespor,Ankaragucu,0.0,0.0,D,1,0.0,1,27,783,Erdoğan Arıca,6.0,438,Safet Susic,2008-02-01,1.0,2008-03-17,2008-03-10,,Türkiye,48.3
2007-2008,2008-03-30,Rizespor,Manisaspor,1.0,2.0,H,0,-1.0,0,28,783,Erdoğan Arıca,7.0,438,Safet Susic,2008-02-01,1.0,2008-03-24,2008-03-17,,Türkiye,48.3
2007-2008,2008-04-06,Rizespor,Konyaspor,2.0,2.0,D,1,0.0,1,29,783,Erdoğan Arıca,8.0,438,Safet Susic,2008-02-01,1.0,2008-03-31,2008-03-24,,Türkiye,48.3
2007-2008,2008-04-13,Rizespor,Kasimpasa,1.0,0.0,A,0,1.0,3,30,783,Erdoğan Arıca,9.0,438,Safet Susic,2008-02-01,1.0,2008-04-07,2008-03-31,,Türkiye,48.3
2007-2008,2008-04-20,Rizespor,Besiktas,1.0,2.0,A,1,-1.0,0,31,783,Erdoğan Arıca,10.0,438,Safet Susic,2008-02-01,1.0,2008-04-14,2008-04-07,,Türkiye,48.3
2007-2008,2008-04-26,Rizespor,Kayserispor,0.0,3.0,H,0,-3.0,0,32,783,Erdoğan Arıca,11.0,438,Safet Susic,2008-02-01,1.0,2008-04-21,2008-04-14,,Türkiye,48.3
2007-2008,2008-05-03,Rizespor,Ankaraspor,0.0,1.0,A,1,-1.0,0,33,,,12.0,438,Safet Susic,2008-02-01,1.0,2008-04-28,2008-04-21,,,
2007-2008,2008-05-10,Rizespor,Denizlispor,1.0,5.0,H,0,-4.0,0,34,,,13.0,438,Safet Susic,2008-02-01,1.0,2008-05-05,2008-04-28,,,
2013-2014,2013-08-17,Rizespor,Genclerbirligi,1.0,0.0,H,1,1.0,3,1,789,Rıza Çalımbay,-20.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-08-12,2013-08-05,,Türkiye,40.8
2013-2014,2013-08-26,Rizespor,Trabzonspor,1.0,2.0,H,0,-1.0,0,2,789,Rıza Çalımbay,-19.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-08-26,2013-08-19,,Türkiye,40.8
2013-2014,2013-09-01,Rizespor,Erciyesspor,2.0,1.0,H,1,1.0,3,3,789,Rıza Çalımbay,-18.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-08-26,2013-08-19,,Türkiye,40.8
2013-2014,2013-09-14,Rizespor,Gaziantepspor,5.0,2.0,A,0,3.0,3,4,789,Rıza Çalımbay,-17.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-09-09,2013-09-02,,Türkiye,40.8
2013-2014,2013-09-22,Rizespor,Bursaspor,2.0,1.0,H,1,1.0,3,5,789,Rıza Çalımbay,-16.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-09-16,2013-09-09,,Türkiye,40.8
2013-2014,2013-09-28,Rizespor,Galatasaray,1.0,1.0,D,0,0.0,1,6,789,Rıza Çalımbay,-15.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-09-23,2013-09-16,,Türkiye,40.8
2013-2014,2013-10-06,Rizespor,Antalyaspor,1.0,2.0,A,1,-1.0,0,7,789,Rıza Çalımbay,-14.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-09-30,2013-09-23,,Türkiye,40.8
2013-2014,2013-10-21,Rizespor,Besiktas,0.0,0.0,D,0,0.0,1,8,789,Rıza Çalımbay,-13.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-10-21,2013-10-14,,Türkiye,40.8
2013-2014,2013-10-27,Rizespor,Eskisehirspor,1.0,4.0,H,0,-3.0,0,9,789,Rıza Çalımbay,-12.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-10-21,2013-10-14,,Türkiye,40.8
2013-2014,2013-11-03,Rizespor,Akhisar Belediyespor,0.0,0.0,D,1,0.0,1,10,789,Rıza Çalımbay,-11.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-10-28,2013-10-21,,Türkiye,40.8
2013-2014,2013-11-09,Rizespor,Karabukspor,1.0,2.0,H,0,-1.0,0,11,789,Rıza Çalımbay,-10.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-11-04,2013-10-28,,Türkiye,40.8
2013-2014,2013-11-23,Rizespor,Kayserispor,0.0,2.0,A,1,-2.0,0,12,789,Rıza Çalımbay,-9.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-11-18,2013-11-11,,Türkiye,40.8
2013-2014,2013-12-02,Rizespor,Konyaspor,1.0,2.0,H,0,-1.0,0,13,789,Rıza Çalımbay,-8.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-12-02,2013-11-25,,Türkiye,40.8
2013-2014,2013-12-07,Rizespor,Fenerbahce,1.0,2.0,A,1,-1.0,0,14,789,Rıza Çalımbay,-7.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-12-02,2013-11-25,,Türkiye,40.8
2013-2014,2013-12-14,Rizespor,Sivasspor,1.0,3.0,H,0,-2.0,0,15,789,Rıza Çalımbay,-6.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-12-09,2013-12-02,,Türkiye,40.8
2013-2014,2013-12-20,Rizespor,Kasimpasa,0.0,0.0,D,1,0.0,1,16,789,Rıza Çalımbay,-5.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-12-16,2013-12-09,,Türkiye,40.8
2013-2014,2013-12-28,Rizespor,Elazigspor,0.0,1.0,H,0,-1.0,0,17,789,Rıza Çalımbay,-4.0,436,Rıza Çalımbay,2014-02-13,0.0,2013-12-23,2013-12-16,,Türkiye,40.8
2013-2014,2014-01-25,Rizespor,Genclerbirligi,1.0,3.0,H,0,-2.0,0,18,789,Rıza Çalımbay,-3.0,436,Rıza Çalımbay,2014-02-13,0.0,2014-01-20,2014-01-13,,Türkiye,40.8
2013-2014,2014-02-03,Rizespor,Trabzonspor,0.0,0.0,D,1,0.0,1,19,789,Rıza Çalımbay,-2.0,436,Rıza Çalımbay,2014-02-13,0.0,2014-02-03,2014-01-27,,Türkiye,40.8
2013-2014,2014-02-08,Rizespor,Erciyesspor,1.0,1.0,D,0,0.0,1,20,789,Rıza Çalımbay,-1.0,436,Rıza Çalımbay,2014-02-13,0.0,2014-02-03,2014-01-27,,Türkiye,40.8
2013-2014,2014-02-14,Rizespor,Gaziantepspor,5.0,1.0,H,1,4.0,3,21,,,0.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-02-10,2014-02-03,,,
2013-2014,2014-02-21,Rizespor,Bursaspor,0.0,2.0,H,0,-2.0,0,22,2492,Uğur Tütüneker,1.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-02-17,2014-02-10,,Türkiye,56.1
2013-2014,2014-03-02,Rizespor,Galatasaray,1.0,1.0,D,1,0.0,1,23,2492,Uğur Tütüneker,2.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-02-24,2014-02-17,,Türkiye,56.1
2013-2014,2014-03-09,Rizespor,Antalyaspor,2.0,1.0,A,0,1.0,3,24,2492,Uğur Tütüneker,3.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-03-03,2014-02-24,,Türkiye,56.1
2013-2014,2014-03-15,Rizespor,Besiktas,2.0,2.0,D,1,0.0,1,25,2492,Uğur Tütüneker,4.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-03-10,2014-03-03,,Türkiye,56.1
2013-2014,2014-03-22,Rizespor,Eskisehirspor,0.0,0.0,D,1,0.0,1,26,2492,Uğur Tütüneker,5.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-03-17,2014-03-10,,Türkiye,56.1
2013-2014,2014-03-29,Rizespor,Akhisar Belediyespor,3.0,2.0,A,0,1.0,3,27,2492,Uğur Tütüneker,6.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-03-24,2014-03-17,,Türkiye,56.1
2013-2014,2014-04-05,Rizespor,Karabukspor,0.0,1.0,A,1,-1.0,0,28,2492,Uğur Tütüneker,7.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-03-31,2014-03-24,,Türkiye,56.1
2013-2014,2014-04-12,Rizespor,Kayserispor,2.0,0.0,A,0,2.0,3,29,2492,Uğur Tütüneker,8.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-04-07,2014-03-31,,Türkiye,56.1
2013-2014,2014-04-20,Rizespor,Konyaspor,3.0,1.0,H,1,2.0,3,30,2492,Uğur Tütüneker,9.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-04-14,2014-04-07,,Türkiye,56.1
2013-2014,2014-04-27,Rizespor,Fenerbahce,0.0,0.0,D,0,0.0,1,31,2492,Uğur Tütüneker,10.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-04-21,2014-04-14,,Türkiye,56.1
2013-2014,2014-05-04,Rizespor,Sivasspor,1.0,1.0,D,1,0.0,1,32,2492,Uğur Tütüneker,11.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-04-28,2014-04-21,,Türkiye,56.1
2013-2014,2014-05-11,Rizespor,Kasimpasa,1.0,1.0,D,0,0.0,1,33,2492,Uğur Tütüneker,12.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-05-05,2014-04-28,,Türkiye,56.1
2013-2014,2014-05-17,Rizespor,Elazigspor,3.0,1.0,H,1,2.0,3,34,2492,Uğur Tütüneker,13.0,436,Rıza Çalımbay,2014-02-13,1.0,2014-05-12,2014-05-05,,Türkiye,56.1
2014-2015,2014-08-29,Rizespor,Genclerbirligi,1.0,1.0,D,1,0.0,1,1,815,Mehmet Özdilek,-12.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-08-25,2014-08-18,,Türkiye,42.6
2014-2015,2014-09-15,Rizespor,Besiktas,1.0,1.0,D,0,0.0,1,2,815,Mehmet Özdilek,-11.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-09-15,2014-09-08,,Türkiye,42.6
2014-2015,2014-09-20,Rizespor,Mersin Idman Yurdu,0.0,2.0,H,0,-2.0,0,3,815,Mehmet Özdilek,-10.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-09-15,2014-09-08,,Türkiye,42.6
2014-2015,2014-09-28,Rizespor,Bursaspor,0.0,1.0,A,1,-1.0,0,4,815,Mehmet Özdilek,-9.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-09-22,2014-09-15,,Türkiye,42.6
2014-2015,2014-10-05,Rizespor,Eskisehirspor,2.0,1.0,A,0,1.0,3,5,815,Mehmet Özdilek,-8.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-09-29,2014-09-22,,Türkiye,42.6
2014-2015,2014-10-20,Rizespor,Balikesirspor,2.0,2.0,D,1,0.0,1,6,815,Mehmet Özdilek,-7.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-10-20,2014-10-13,,Türkiye,42.6
2014-2015,2014-10-25,Rizespor,Sivasspor,1.0,0.0,A,0,1.0,3,7,815,Mehmet Özdilek,-6.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-10-20,2014-10-13,,Türkiye,42.6
2014-2015,2014-11-02,Rizespor,Erciyesspor,1.0,1.0,D,1,0.0,1,8,815,Mehmet Özdilek,-5.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-10-27,2014-10-20,,Türkiye,42.6
2014-2015,2014-11-08,Rizespor,Fenerbahce,1.0,2.0,H,0,-1.0,0,9,815,Mehmet Özdilek,-4.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-11-03,2014-10-27,,Türkiye,42.6
2014-2015,2014-11-22,Rizespor,Buyuksehyr,0.0,2.0,A,1,-2.0,0,10,815,Mehmet Özdilek,-3.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-11-17,2014-11-10,,Türkiye,42.6
2014-2015,2014-11-29,Rizespor,Kasimpasa,1.0,3.0,H,0,-2.0,0,11,815,Mehmet Özdilek,-2.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-11-24,2014-11-17,,Türkiye,42.6
2014-2015,2014-12-07,Rizespor,Karabukspor,0.0,3.0,A,1,-3.0,0,12,815,Mehmet Özdilek,-1.0,435,Mehmet Özdilek,2014-12-08,0.0,2014-12-01,2014-11-24,,Türkiye,42.6
2014-2015,2014-12-15,Rizespor,Trabzonspor,2.0,3.0,H,0,-1.0,0,13,801,Hikmet Karaman,0.0,435,Mehmet Özdilek,2014-12-08,1.0,2014-12-15,2014-12-08,,Türkiye,63.9
2014-2015,2014-12-22,Rizespor,Gaziantepspor,0.0,1.0,A,1,-1.0,0,14,801,Hikmet Karaman,1.0,435,Mehmet Özdilek,2014-12-08,1.0,2014-12-22,2014-12-15,,Türkiye,63.9
2014-2015,2014-12-28,Rizespor,Akhisar Belediyespor,4.0,0.0,A,0,4.0,3,15,801,Hikmet Karaman,2.0,435,Mehmet Özdilek,2014-12-08,1.0,2014-12-22,2014-12-15,,Türkiye,63.9
2014-2015,2015-01-03,Rizespor,Konyaspor,1.0,1.0,D,1,0.0,1,16,801,Hikmet Karaman,3.0,435,Mehmet Özdilek,2014-12-08,1.0,2014-12-29,2014-12-22,,Türkiye,63.9
2014-2015,2015-01-25,Rizespor,Galatasaray,0.0,2.0,H,0,-2.0,0,17,801,Hikmet Karaman,4.0,435,Mehmet Özdilek,2014-12-08,1.0,2015-01-19,2015-01-12,,Türkiye,63.9
2014-2015,2015-02-01,Rizespor,Genclerbirligi,2.0,0.0,A,0,2.0,3,18,801,Hikmet Karaman,5.0,435,Mehmet Özdilek,2014-12-08,1.0,2015-01-26,2015-01-19,,Türkiye,63.9
2014-2015,2015-02-08,Rizespor,Besiktas,1.0,2.0,A,1,-1.0,0,19,801,Hikmet Karaman,6.0,435,Mehmet Özdilek,2014-12-08,1.0,2015-02-02,2015-01-26,,Türkiye,63.9
2014-2015,2015-02-15,Rizespor,Mersin Idman Yurdu,0.0,4.0,A,1,-4.0,0,20,801,Hikmet Karaman,7.0,435,Mehmet Özdilek,2014-12-08,1.0,2015-02-09,2015-02-02,,Türkiye,63.9
